Source,Target,Weight,Type
40,32,5.050501e-02,directed
40,34,8.834091e-01,directed
40,37,8.235006e-02,directed
40,39,7.659596e-02,directed
40,41,2.062151e-01,directed
40,43,4.894335e-02,directed
40,44,1.888056e-02,directed
41,3,9.462395e-03,directed
41,8,2.533335e-01,directed
41,10,6.201031e-02,directed
41,11,6.157292e-02,directed
41,12,1.516018e-02,directed
41,13,3.106725e-02,directed
41,15,9.971449e-01,directed
41,18,2.480611e-02,directed
41,24,2.010425e-01,directed
41,25,9.038377e-01,directed
41,26,7.053171e-02,directed
41,31,2.389006e-01,directed
41,32,3.082221e-01,directed
41,37,9.163888e-03,directed
41,39,1.022454e-01,directed
41,40,9.289118e-01,directed
41,43,2.691288e-01,directed
41,44,2.884046e-01,directed
42,7,9.561470e-01,directed
42,10,7.639215e-01,directed
42,11,9.798688e-01,directed
42,12,3.036356e-03,directed
42,13,9.940302e-01,directed
42,15,7.345256e-02,directed
42,16,3.619877e-01,directed
42,17,3.619877e-01,directed
42,18,1,directed
42,22,5.786573e-01,directed
42,24,3.647973e-03,directed
42,26,8.931727e-03,directed
42,29,9.456603e-01,directed
42,32,9.289118e-01,directed
42,37,9.956824e-02,directed
42,38,1.479031e-01,directed
42,39,5.692911e-02,directed
42,40,1.147751e-02,directed
42,41,1.536741e-01,directed
42,43,1,directed
42,44,1.030787e-01,directed
42,45,3.619877e-01,directed
42,47,3.619877e-01,directed
43,7,4.092360e-02,directed
43,11,9.798688e-01,directed
43,12,5.472419e-03,directed
43,13,3.488229e-02,directed
43,15,1.160726e-01,directed
43,18,1.143662e-01,directed
43,26,9.957275e-01,directed
43,29,7.161169e-02,directed
43,30,8.762992e-01,directed
43,34,8.834091e-01,directed
43,37,2.296390e-01,directed
43,39,9.940302e-01,directed
43,40,5.622114e-02,directed
43,41,3.527790e-02,directed
43,44,1,directed
44,3,7.352847e-01,directed
44,6,4.260987e-01,directed
44,7,1.272695e-01,directed
44,8,8.904916e-01,directed
44,11,9.423496e-02,directed
44,12,1.850034e-01,directed
44,13,5.519439e-03,directed
44,15,9.971449e-01,directed
44,18,1,directed
44,24,8.762992e-01,directed
44,25,7.174322e-02,directed
44,26,1.256735e-01,directed
44,29,6.002651e-02,directed
44,30,8.762992e-01,directed
44,34,2.755331e-02,directed
44,37,2.328807e-01,directed
44,38,7.352847e-01,directed
44,39,9.940302e-01,directed
44,40,4.783947e-02,directed
44,41,1.219375e-01,directed
44,43,1.143662e-01,directed
45,1,4.394970e-01,directed
45,3,3.432739e-01,directed
45,5,4.394970e-01,directed
45,6,1.773200e-01,directed
45,7,6.203823e-01,directed
45,8,6.041515e-01,directed
45,10,4.905429e-01,directed
45,11,6.675015e-01,directed
45,12,9.778432e-01,directed
45,13,6.710573e-01,directed
45,14,5.781244e-01,directed
45,15,9.971449e-01,directed
45,16,1.633556e-01,directed
45,17,1.517935e-01,directed
45,18,6.521188e-01,directed
45,22,3.684631e-01,directed
45,24,5.883571e-01,directed
45,25,6.182025e-01,directed
45,26,6.175957e-01,directed
45,29,5.691413e-01,directed
45,30,5.139532e-01,directed
45,31,5.439078e-01,directed
45,32,9.289118e-01,directed
45,34,5.604362e-01,directed
45,37,6.486654e-01,directed
45,38,3.432739e-01,directed
45,39,6.728640e-01,directed
45,40,6.425716e-01,directed
45,41,7.140592e-01,directed
45,43,1,directed
45,44,1,directed
46,1,4.394970e-01,directed
46,5,4.394970e-01,directed
46,6,4.260987e-01,directed
46,7,9.561470e-01,directed
46,11,9.798688e-01,directed
46,12,1.869528e-02,directed
46,13,2.083910e-02,directed
46,15,9.971449e-01,directed
46,17,3.619877e-01,directed
46,18,1.320428e-02,directed
46,22,5.786573e-01,directed
46,26,9.957275e-01,directed
46,29,9.456603e-01,directed
46,32,1.509527e-01,directed
46,34,5.447466e-02,directed
46,37,9.962804e-02,directed
46,38,7.352847e-01,directed
46,39,9.940302e-01,directed
46,40,4.515020e-03,directed
46,41,8.050860e-02,directed
46,43,9.665335e-02,directed
46,44,4.664231e-02,directed
46,45,3.619877e-01,directed
46,47,3.619877e-01,directed
47,1,4.394970e-01,directed
47,3,3.432739e-01,directed
47,5,4.394970e-01,directed
47,6,1.773200e-01,directed
47,7,6.203823e-01,directed
47,8,6.041515e-01,directed
47,10,4.905429e-01,directed
47,11,6.675015e-01,directed
47,12,9.778432e-01,directed
47,13,6.710573e-01,directed
47,14,5.781244e-01,directed
47,15,9.971449e-01,directed
47,16,1.633556e-01,directed
47,17,1.517935e-01,directed
47,18,6.521188e-01,directed
47,22,3.684631e-01,directed
47,24,5.883571e-01,directed
47,25,6.182025e-01,directed
47,26,6.175957e-01,directed
47,29,5.691413e-01,directed
47,30,5.139532e-01,directed
47,31,5.439078e-01,directed
47,32,9.289118e-01,directed
47,34,5.604362e-01,directed
47,37,6.486654e-01,directed
47,38,3.432739e-01,directed
47,39,6.728640e-01,directed
47,40,6.425716e-01,directed
47,41,7.140592e-01,directed
47,43,1,directed
47,44,1,directed
